Year,Country,GDP_per_capita,Education_Attainment,Life_Expectancy,Unemployment_Rate,Happiness Score
2022,Switzerland,93245.7952120851,40.0153961181641,83.4536585365854,4.122,7.24
2021,Switzerland,93446.4344518943,40.1155204772949,83.7512195121951,5.013,7.512
2020,Switzerland,85897.7843338323,40.4104690551758,83.0,4.817,7.571
2019,Switzerland,84121.9310304414,39.5556106567383,83.9048780487805,4.394,7.55989980697632
2018,Switzerland,85217.3691512274,38.9846878051758,83.7536585365854,4.713,7.48
2017,Switzerland,82254.3769269767,37.8640937805176,83.5512195121951,4.797,7.487
2016,Switzerland,82153.0745447889,36.604320526123,83.6024390243903,4.918,7.494
2015,Switzerland,83806.4476003837,35.4598159790039,82.8975609756098,4.801,7.509
2023,Tajikistan,1160.81187026311,12.70873165130615,72.58098800992877,11.546,5.281
2022,Tajikistan,1052.17949484894,12.70873165130615,71.288,11.634,5.33
2021,Tajikistan,896.748053372182,12.70873165130615,71.594,12.333,5.377
2020,Tajikistan,834.311715460625,12.70873165130615,67.994,12.321,5.466
2019,Tajikistan,871.022372934846,12.70873165130615,70.867,11.419,5.55569982528687
2018,Tajikistan,834.288404578801,12.70873165130615,70.353,11.437,5.467
2017,Tajikistan,829.45714764957,12.0100002288818,69.905,11.487,5.352
2016,Tajikistan,788.710481734485,13.4074630737305,69.549,11.5,5.041
2015,Tajikistan,956.916310930656,12.70873165130615,69.306,11.485,4.996
2023,Tanzania,1224.48962402344,1.62560385465622,72.58098800992877,2.582,3.781
2022,Tanzania,1207.85302734375,2.31976008415222,66.782,2.588,3.694
2021,Tanzania,1159.85656738281,1.62560385465622,66.201,2.821,3.702
2020,Tanzania,1117.41528320313,1.57470774650574,66.408,2.781,3.623
2019,Tanzania,1063.32250976563,1.62560385465622,66.989,2.496,3.47620010375977
2018,Tanzania,1023.10626220703,1.41936004161835,66.535,2.393,3.231
2017,Tanzania,986.674011230469,1.62560385465622,65.999,2.303,3.303
2016,Tanzania,953.0107421875,1.62560385465622,65.386,2.23,3.349
2015,Tanzania,939.127319335938,1.6764999628067,64.651,2.159,3.666
2023,Thailand,7182.02525812415,15.2849998474121,72.58098800992877,0.733,5.976
2022,Thailand,6909.35997481451,17.3500003814697,79.68,0.94,5.843
2021,Thailand,7058.0694998852,15.2849998474121,78.715,1.215,5.891
2020,Thailand,6985.64393892574,15.2849998474121,79.274,1.099,5.985
2019,Thailand,7605.69657797759,15.6300001144409,78.975,0.716,5.9987998008728
2018,Thailand,7099.77650081458,14.9399995803833,78.662,0.765,6.008
2017,Thailand,6413.09182530343,15.2849998474121,78.394,0.83,6.072
2016,Thailand,5833.57715617098,14.8100004196167,78.049,0.688,6.424
2015,Thailand,5688.85335397884,15.2849998474121,77.717,0.597,6.474
2023,Togo,985.697512629974,4.73075020313263,72.58098800992877,1.948,4.214
2022,Togo,898.758154410712,5.88405132293701,61.588,1.965,4.137
2021,Togo,939.613373786407,4.73075020313263,61.619,2.333,4.112
2020,Togo,853.578220263722,4.73075020313263,61.035,2.225,4.107
2019,Togo,826.260654099894,3.80260682106018,60.901,2.036,4.18720006942749
2018,Togo,851.130806891807,4.73075020313263,60.244,2.898,4.085
2017,Togo,792.765487219069,3.10193991661072,60.154,3.744,3.999
2016,Togo,772.581787093976,4.73075020313263,59.55,2.968,3.495
2015,Togo,751.052405084336,5.65889358520508,59.396,2.204,3.303
2023,Tunisia,3977.69516639644,13.3981304168701,72.58098800992877,15.106,4.422
2022,Tunisia,3678.40023411347,12.8028297424316,74.263,15.3,4.497
2021,Tunisia,3885.28166485296,13.3981304168701,73.772,16.611,4.516
2020,Tunisia,3548.65363663803,13.3981304168701,75.292,17.656,4.596
2019,Tunisia,3528.87213306798,13.8788766860962,75.993,17.153,4.39219999313354
2018,Tunisia,3628.10366464236,13.3981304168701,75.95,15.459,4.461
2017,Tunisia,3619.03247319953,13.3981304168701,75.845,15.33,4.592
2016,Tunisia,3847.80354448809,13.3981304168701,75.786,15.557,4.805
2015,Tunisia,4014.94773686432,13.3981304168701,75.692,15.159,5.045
2023,Turkiye,13105.6585678319,12.828952789306651,72.58098800992877,9.388,4.975
2022,Turkiye,10674.504157865,20.9415740966797,78.475,10.465,4.614
2021,Turkiye,9743.21277804855,20.4976119995117,76.032,11.969,4.744
2020,Turkiye,8638.73903848102,14.2070665359497,75.85,13.148,4.948
2019,Turkiye,9215.44049888114,13.2090663909912,77.832,13.73,5.13180017471313
2018,Turkiye,9568.83506330228,12.4488391876221,77.563,10.956,5.373
2017,Turkiye,10695.550196231,12.0233488082886,77.141,10.919,5.483
2016,Turkiye,10970.0458948862,11.4939594268799,76.66,10.899,5.5
2015,Turkiye,11049.9951100942,10.5960102081299,76.646,10.304,5.389
2021,Turkmenistan,7051.20211079213,11.990874767303449,69.264,4.459,5.474
2020,Turkmenistan,6592.60146027748,11.990874767303449,68.687,4.501,5.066
2019,Turkmenistan,6648.0348960628,13.8386697769165,69.002,4.043,5.11910009384155
2018,Turkmenistan,6125.05169712085,11.990874767303449,68.796,4.044,5.247
2017,Turkmenistan,5828.4816623489,11.990874767303449,68.916,4.044,5.636
2016,Turkmenistan,5686.98040962764,11.990874767303449,68.777,4.031,5.822
2015,Turkmenistan,5759.497903834,10.1430797576904,68.782,4.016,5.658
2023,Uganda,1002.30913917142,3.589272022247315,72.58098800992877,2.787,4.372
2022,Uganda,963.067314117178,3.589272022247315,63.638,2.886,4.432
2021,Uganda,882.791717542504,4.43540859222412,62.705,3.422,4.603
2020,Uganda,845.766463890124,3.589272022247315,62.851,3.831,4.636
2019,Uganda,822.057058189153,4.25233602523804,62.991,3.06,4.43200016021729
2018,Uganda,792.16570022814,3.589272022247315,62.714,3.25,4.189
2017,Uganda,765.218332297361,2.92620801925659,62.115,3.428,4.161
2016,Uganda,752.696571725656,0.940330028533936,61.648,3.008,4.081
2015,Uganda,862.934610355811,3.589272022247315,61.086,2.679,3.739
2023,United Arab Emirates,49040.6947525825,46.9050006866455,72.58098800992877,2.151,6.733
2022,United Arab Emirates,49899.0652978649,51.0699996948242,79.196,2.872,6.571
2021,United Arab Emirates,43360.0211014806,47.1800003051758,78.71,3.105,6.576
2020,United Arab Emirates,37173.8754100281,46.9050006866455,78.946,4.294,6.561
2019,United Arab Emirates,44251.4541390148,46.6300010681152,79.726,2.331,6.79080009460449
2018,United Arab Emirates,45689.8570040215,47.2900009155273,79.627,2.236,6.825
2017,United Arab Emirates,42340.5917145576,46.560001373291,79.504,2.462,6.774
2016,United Arab Emirates,41326.4018161834,31.6900005340576,79.335,1.64,6.648
2015,United Arab Emirates,43534.9972681733,46.9050006866455,79.223,1.793,6.573
2023,United Kingdom,49463.8554617343,37.1295585632324,72.58098800992877,3.984,6.749
2022,United Kingdom,45935.9276473925,35.85205078125,82.0585365853659,3.73,6.796
2021,United Kingdom,46896.8662432834,39.5900001525879,80.7,4.826,6.943
2020,United Kingdom,40201.6812422928,37.2799987792969,80.3512195121951,4.472,7.064
2019,United Kingdom,42662.5353740311,29.0026969909668,81.4048780487805,3.613,7.16450023651123
2018,United Kingdom,43203.8141057739,27.8820743560791,81.2560975609756,4.12,7.054
2017,United Kingdom,40572.1214823783,33.9199981689453,81.2560975609756,4.452,6.814
2016,United Kingdom,40985.2351382417,26.1183948516846,81.1560975609756,4.867,6.714
2015,United Kingdom,44964.3911437292,25.1243190765381,80.9560975609756,5.517,6.725
2023,United States,82769.4122114216,38.5680274963379,72.58098800992877,3.638,6.725
2022,United States,78035.1753604212,37.6599998474121,77.4341463414634,3.65,6.894
2021,United States,71318.3073592183,35.0492286682129,76.3292682926829,5.349,6.977
2020,United States,64411.3731779373,37.5200004577637,76.9804878048781,8.055,6.951
2019,United States,65604.6815198734,36.0551528930664,78.7878048780488,3.669,6.93959999084473
2018,United States,63201.0458483771,34.9900016784668,78.6390243902439,3.896,6.892
2017,United States,60322.2614241747,32.0158805847168,78.5390243902439,4.355,6.886
2016,United States,58206.6141931844,33.439998626709,78.5390243902439,4.869,6.993
2015,United States,57040.2082136605,32.5,78.690243902439,5.28,7.104
2023,Uruguay,22797.8111731861,11.40500020980835,72.58098800992877,8.355,6.611
2022,Uruguay,20691.9738991763,22.0100002288818,78.0,7.877,6.494
2021,Uruguay,17888.211510172,11.40500020980835,75.436,9.328,6.474
2020,Uruguay,15789.6857422214,11.40500020980835,78.43,10.413,6.431
2019,Uruguay,18315.7352857194,11.8400001525879,77.508,8.836,6.44010019302368
2018,Uruguay,19249.9401532664,11.4700002670288,77.611,8.336,6.293
2017,Uruguay,19184.6626659717,11.3400001525879,77.625,7.89,6.379
2016,Uruguay,17009.7586944503,10.460000038147,77.571,7.841,6.454
2015,Uruguay,17125.9016800298,10.5,77.483,7.488,6.545
2023,Uzbekistan,2849.51461071911,16.375,72.58098800992877,4.46,6.195
2022,Uzbekistan,2578.66689394219,16.8500003814697,71.674,4.49,6.014
2021,Uzbekistan,2258.51964119278,16.4500007629395,70.862,5.364,6.063
2020,Uzbekistan,1978.28051860763,16.375,70.331,5.293,6.179
2019,Uzbekistan,2041.38480729431,16.4300003051758,71.344,4.932,6.25759983062744
2018,Uzbekistan,1813.08530813664,16.2999992370605,71.149,5.389,6.174
2017,Uzbekistan,2190.60411562888,16.375,71.01,5.83,6.096
2016,Uzbekistan,2753.37951427589,16.3199996948242,70.755,5.16,5.971
2015,Uzbekistan,2803.19018021751,15.8000001907349,70.475,5.15,5.987
2023,Viet Nam,4282.08851724506,11.2206144332886,72.58098800992877,1.645,6.043
2022,Viet Nam,4116.38576094153,11.5200004577637,74.58,1.523,5.763
2021,Viet Nam,3704.1935590038,10.2703876495361,73.618,2.385,5.485
2020,Viet Nam,3534.03953482647,10.3575077056885,75.378,2.103,5.411
2019,Viet Nam,3440.90025375434,10.25,74.093,1.681,5.35349988937378
2018,Viet Nam,3222.31003125366,10.3575077056885,73.976,1.161,5.175
2017,Viet Nam,2956.10992127753,10.3575077056885,73.963,1.874,5.103
2016,Viet Nam,2735.0604380416,10.3575077056885,73.938,1.848,5.074
2015,Viet Nam,2577.56885340113,10.3575077056885,73.876,1.848,5.061
2023,Zambia,1330.72780576709,2.29842913150787,72.58098800992877,5.905,3.502
2022,Zambia,1447.12310138035,2.71212387084961,61.803,5.995,3.982
2021,Zambia,1127.16077872857,2.3370246887207,61.223,5.199,3.76
2020,Zambia,951.644316655957,3.26121473312378,62.38,6.033,4.073
2019,Zambia,1258.98619844462,2.25983357429504,62.793,5.542,3.75939989089966
2018,Zambia,1463.89997855593,1.8147200345993,62.342,5.033,4.107
2017,Zambia,1483.46577328065,1.58607089519501,62.12,4.529,4.377
2016,Zambia,1239.08527877713,2.29842913150787,61.794,5.239,4.514
2015,Zambia,1295.87788680068,2.29842913150787,61.208,5.942,4.795
2023,Zimbabwe,2156.0340040333,3.25,72.58098800992877,8.759,3.341
2022,Zimbabwe,2040.55245910726,0.91387802362442,59.391,10.087,3.204
2021,Zimbabwe,1724.38773104902,0.959930837154388,59.253,9.54,2.995
2020,Zimbabwe,1730.41348946953,3.25,61.124,8.621,3.145
2019,Zimbabwe,1684.02790388182,5.70975017547607,61.292,7.373,3.2992000579834
2018,Zimbabwe,2271.8533351306,3.25,61.414,6.793,3.663
2017,Zimbabwe,3448.08253696926,3.25,60.709,6.344,3.692
2016,Zimbabwe,1407.41536437554,3.25,60.306,5.886,3.875
2015,Zimbabwe,1386.42284717709,6.95983982086182,59.591,5.377,4.193
